Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm)
2022,4,2,7.0,-5.5,0.8,0.0,0.0,0.0
2022,4,3,6.5,0.0,3.3,0.0,0.0,0.0
2022,4,4,8.0,-3.0,2.5,0.6,0.0,0.6
2022,4,5,12.0,3.0,7.5,0.0,0.0,0.0
2022,4,6,12.5,6.5,9.5,8.0,0.0,8.0
2022,4,7,15.5,5.5,10.5,0.0,0.0,0.0
2022,4,8,10.5,0.5,5.5,0.0,0.0,0.0
2022,4,9,9.75,0.25,5.0,0.0,0.0,0.0
2022,4,10,9.0,0.0,4.5,0.0,0.0,0.0
2022,4,11,11.5,-2.0,4.8,0.2,0.0,0.2
2022,4,12,17.0,4.5,10.8,0.2,0.0,0.2
2022,4,13,20.0,7.5,13.8,4.0,0.0,4.0
2022,4,14,14.0,8.0,11.0,0.2,0.0,0.2
2022,4,15,12.25,5.25,8.75,1.7999999999999998,1.25,5.3500000000000005
2022,4,16,10.5,2.5,6.5,3.4,2.5,10.5
2022,4,17,8.75,-0.25,4.25,5.0,3.75,15.65
2022,4,18,7.0,-3.0,2.0,6.6,5.0,20.8
2022,4,19,6.0,0.0,3.0,2.8,0.0,2.8
2022,4,20,11.5,1.0,6.3,5.5,0.0,5.5
2022,4,21,16.0,3.5,9.8,1.0,0.0,1.0
2022,4,22,19.0,3.0,11.0,0.0,0.0,0.0
2022,4,23,12.0,2.0,7.0,0.0,0.0,0.0
2022,4,24,17.0,6.5,11.8,0.5,0.0,0.5
2022,4,25,20.5,10.5,15.5,9.8,0.0,9.8
2022,4,26,10.0,1.5,5.8,1.0,0.0,1.0
2022,4,27,4.5,-0.5,2.0,0.0,0.0,0.0
2022,4,28,10.5,-2.0,4.3,0.0,0.0,0.0
2022,4,29,15.5,-2.0,6.8,0.0,0.0,0.0
2022,4,30,15.0,0.5,7.8,0.0,0.0,0.0
2022,5,1,12.0,3.0,7.5,2.2,0.0,2.2
2022,5,2,14.0,8.5,11.3,0.2,0.0,0.2
2022,5,3,14.5,5.0,9.8,18.8,0.0,18.8
2022,5,4,16.0,9.5,12.8,0.0,0.0,0.0
2022,5,5,17.0,2.5,9.8,0.0,0.0,0.0
2022,5,6,17.5,7.5,12.5,0.0,0.0,0.0
2022,5,7,17.0,6.0,11.5,0.0,0.0,0.0
2022,5,8,17.0,2.5,9.8,0.0,0.0,0.0
2022,5,9,20.5,2.0,11.3,0.0,0.0,0.0
2022,5,10,22.5,6.5,14.5,0.0,0.0,0.0
2022,5,11,27.0,9.0,18.0,0.0,0.0,0.0
2022,5,12,28.0,9.0,18.5,0.0,0.0,0.0
2022,5,13,27.5,9.0,18.3,0.0,0.0,0.0
2022,5,14,27.5,13.0,20.3,0.0,0.0,0.0
2022,5,15,30.0,15.0,22.5,0.0,0.0,0.0
2022,5,16,17.5,11.0,14.3,12.8,0.0,12.8
2022,5,17,17.0,6.0,11.5,1.0,0.0,1.0
2022,5,18,15.5,3.0,9.3,0.8,0.0,0.8
2022,5,19,21.5,8.0,14.8,0.0,0.0,0.0
2022,5,20,25.75,11.25,18.55,2.9,0.0,2.9
2022,5,21,30.0,14.5,22.3,5.8,0.0,5.8
2022,5,22,16.5,9.5,13.0,0.2,0.0,0.2
2022,5,23,17.5,5.5,11.5,0.0,0.0,0.0
2022,5,24,24.0,4.0,14.0,0.0,0.0,0.0
2022,5,25,20.0,7.0,13.5,0.0,0.0,0.0
2022,5,26,26.5,12.5,19.5,4.3,0.0,4.3
2022,5,27,23.5,17.0,20.3,2.2,0.0,2.2
2022,5,28,22.0,13.0,17.5,0.0,0.0,0.0
2022,5,29,25.5,13.0,19.3,0.0,0.0,0.0
2022,5,30,31.5,13.5,22.5,0.0,0.0,0.0
2022,5,31,32.5,15.5,24.0,0.0,0.0,0.0
2022,6,1,26.0,16.0,21.0,3.5,0.0,3.5
2022,6,2,21.5,10.5,16.0,0.0,0.0,0.0
2022,6,3,24.5,7.5,16.0,2.1,0.0,2.1
2022,6,4,21.0,7.5,14.3,0.0,0.0,0.0
2022,6,5,25.0,6.0,15.5,1.2,0.0,1.2
2022,6,6,23.5,12.5,18.0,23.1,0.0,23.1
2022,6,7,22.5,15.0,18.8,0.5,0.0,0.5
2022,6,8,23.0,10.0,16.5,7.4,0.0,7.4
2022,6,9,22.0,13.0,17.5,1.0,0.0,1.0
2022,6,10,24.0,12.0,18.0,0.0,0.0,0.0
2022,6,11,24.0,12.5,18.3,7.8,0.0,7.8
2022,6,12,24.5,12.5,18.5,1.3,0.0,1.3
2022,6,13,24.0,9.0,16.5,0.0,0.0,0.0
2022,6,14,26.0,13.5,19.8,0.0,0.0,0.0
2022,6,15,26.0,13.0,19.5,1.3,0.0,1.3
2022,6,16,32.0,16.5,24.3,7.2,0.0,7.2
2022,6,17,26.5,18.0,22.3,0.0,0.0,0.0
2022,6,18,20.0,10.0,15.0,0.0,0.0,0.0
2022,6,19,22.0,5.5,13.8,0.0,0.0,0.0
2022,6,20,23.0,13.5,18.3,0.0,0.0,0.0
2022,6,21,32.5,16.5,24.5,0.0,0.0,0.0
2022,6,22,34.5,19.0,26.8,0.0,0.0,0.0
2022,6,23,28.0,15.5,21.8,0.0,0.0,0.0
2022,6,24,31.0,11.0,21.0,0.0,0.0,0.0
2022,6,25,32.5,15.0,23.8,0.0,0.0,0.0
2022,6,26,30.5,16.0,23.3,0.0,0.0,0.0
2022,6,27,21.5,14.5,18.0,0.0,0.0,0.0
2022,6,28,25.0,8.5,16.8,0.0,0.0,0.0
2022,6,29,24.0,12.0,18.0,2.6,0.0,2.6
2022,6,30,29.0,10.5,19.8,0.0,0.0,0.0
2022,7,1,29.5,16.5,23.0,0.0,0.0,0.0
2022,7,2,29.0,11.0,20.0,0.0,0.0,0.0
2022,7,3,28.0,13.5,20.8,0.0,0.0,0.0
2022,7,4,29.0,12.0,20.5,1.0,0.0,1.0
2022,7,5,27.0,18.0,22.5,4.1,0.0,4.1
2022,7,6,24.0,16.5,20.3,0.0,0.0,0.0
2022,7,7,28.0,13.0,20.5,0.0,0.0,0.0
2022,7,8,27.5,14.5,21.0,0.0,0.0,0.0
2022,7,9,25.5,12.5,19.0,0.0,0.0,0.0
2022,7,10,28.5,13.5,21.0,0.0,0.0,0.0
2022,7,11,32.0,12.0,22.0,0.0,0.0,0.0
2022,7,12,28.0,19.5,23.8,1.4,0.0,1.4
2022,7,13,24.5,13.5,19.0,1.0,0.0,1.0
2022,7,14,28.0,12.0,20.0,0.0,0.0,0.0
2022,7,15,28.5,16.5,22.5,0.0,0.0,0.0
2022,7,16,30.5,15.0,22.8,0.0,0.0,0.0
2022,7,17,30.5,15.0,22.8,15.5,0.0,15.5
2022,7,18,30.4,19.0,24.7,0.3,0.0,0.3
2022,7,19,34.5,17.0,25.8,0.0,0.0,0.0
2022,7,20,32.0,22.5,27.3,0.2,0.0,0.2
2022,7,21,31.0,21.5,26.3,0.0,0.0,0.0
2022,7,22,32.0,17.0,24.5,0.0,0.0,0.0
2022,7,23,33.0,19.5,26.3,0.0,0.0,0.0
2022,7,24,30.5,20.5,25.5,15.8,0.0,15.8
2022,7,25,23.5,17.0,20.3,0.0,0.0,0.0
2022,7,26,25.5,12.5,19.0,0.0,0.0,0.0
2022,7,27,28.0,14.0,21.0,0.0,0.0,0.0
2022,7,28,30.0,18.0,24.0,3.8,0.0,3.8
2022,7,29,29.0,13.5,21.3,0.0,0.0,0.0
2022,7,30,27.0,16.0,21.5,0.0,0.0,0.0
2022,7,31,29.0,14.0,21.5,0.0,0.0,0.0
2022,8,1,30.0,15.0,22.5,0.0,0.0,0.0
2022,8,2,26.5,19.0,22.8,0.0,0.0,0.0
2022,8,3,30.0,12.0,21.0,1.2,0.0,1.2
2022,8,4,29.0,21.0,25.0,2.2,0.0,2.2
2022,8,5,30.5,21.333333333333332,25.933333333333334,1.4666666666666668,0.0,1.4666666666666668
2022,8,6,32.0,21.666666666666668,26.866666666666667,0.7333333333333334,0.0,0.7333333333333334
2022,8,7,33.5,22.0,27.8,0.0,0.0,0.0
2022,8,8,30.7,23.5,27.1,10.6,0.0,10.6
2022,8,9,22.5,16.5,19.5,0.0,0.0,0.0
2022,8,10,29.0,13.0,21.0,0.0,0.0,0.0
2022,8,11,26.0,16.5,21.3,0.0,0.0,0.0
2022,8,12,26.0,10.5,18.3,0.0,0.0,0.0
2022,8,13,28.0,9.0,18.5,0.0,0.0,0.0
2022,8,14,28.75,11.5,20.15,0.0,0.0,0.0
2022,8,15,29.5,14.0,21.8,0.0,0.0,0.0
2022,8,16,30.0,14.5,22.3,0.0,0.0,0.0
2022,8,17,27.0,15.0,21.0,7.0,0.0,7.0
2022,8,18,30.0,16.0,23.0,0.0,0.0,0.0
2022,8,19,30.5,14.5,22.5,7.8,0.0,7.8
2022,8,20,31.5,16.0,23.8,4.0,0.0,4.0
2022,8,21,26.5,18.5,22.5,15.2,0.0,15.2
2022,8,22,25.0,18.5,21.8,26.7,0.0,26.7
2022,8,23,29.0,19.0,24.0,0.0,0.0,0.0
2022,8,24,29.5,14.5,22.0,1.9,0.0,1.9
2022,8,25,25.0,16.5,20.8,18.0,0.0,18.0
2022,8,26,26.0,18.0,22.0,0.0,0.0,0.0
2022,8,27,25.0,10.5,17.8,0.0,0.0,0.0
2022,8,28,29.0,12.5,20.8,0.0,0.0,0.0
2022,8,29,31.2,18.0,24.6,9.0,0.0,9.0
2022,8,30,26.0,19.5,22.8,3.4,0.0,3.4
2022,8,31,26.5,15.0,20.8,0.0,0.0,0.0
2022,9,1,24.0,11.0,17.5,0.0,0.0,0.0
2022,9,2,28.0,12.5,20.3,0.0,0.0,0.0
2022,9,3,30.0,15.0,22.5,0.0,0.0,0.0
2022,9,4,17.0,16.0,16.5,0.0,0.0,0.0
2022,9,5,21.5,15.5,18.5,0.0,0.0,0.0
2022,9,6,25.0,14.0,19.5,0.0,0.0,0.0
2022,9,7,25.0,14.5,19.8,0.2,0.0,0.2
2022,9,8,27.5,13.0,20.3,0.0,0.0,0.0
2022,9,9,27.5,12.0,19.8,0.0,0.0,0.0
2022,9,10,29.0,15.5,22.3,0.0,0.0,0.0
2022,9,11,25.0,17.0,21.0,2.0,0.0,2.0
2022,9,12,23.0,19.0,21.0,2.1,0.0,2.1
2022,9,13,21.5,11.0,16.3,0.0,0.0,0.0
2022,9,14,25.0,11.5,18.3,0.0,0.0,0.0
2022,9,15,20.5,6.0,13.3,0.0,0.0,0.0
2022,9,16,23.5,8.5,16.0,0.0,0.0,0.0
2022,9,17,26.0,11.5,18.8,1.6,0.0,1.6
2022,9,18,27.0,16.5,21.8,1.0,0.0,1.0
2022,9,19,27.5,18.0,22.8,7.0,0.0,7.0
2022,9,20,25.5,13.0,19.3,0.0,0.0,0.0
2022,9,21,29.0,12.0,20.5,0.0,0.0,0.0
2022,9,22,15.5,12.5,14.0,1.0,0.0,1.0
2022,9,23,16.0,5.0,10.5,0.0,0.0,0.0
2022,9,24,19.5,4.5,12.0,2.0,0.0,2.0
2022,9,25,20.0,12.0,16.0,15.2,0.0,15.2
2022,9,26,17.0,10.5,13.8,5.8,0.0,5.8
2022,9,27,17.0,11.5,14.3,9.2,0.0,9.2
2022,9,28,14.0,10.5,12.3,0.0,0.0,0.0
2022,9,29,17.0,5.5,11.3,0.0,0.0,0.0
2022,9,30,16.833333333333332,5.0,10.966666666666667,0.0,0.0,0.0
2022,10,1,16.666666666666668,4.5,10.633333333333335,0.0,0.0,0.0
2022,10,2,16.5,4.0,10.3,0.0,0.0,0.0
2022,10,3,18.0,0.0,9.0,0.0,0.0,0.0
2022,10,4,19.5,2.5,11.0,0.0,0.0,0.0
2022,10,5,24.0,5.0,14.5,0.0,0.0,0.0
2022,10,6,23.0,9.0,16.0,0.4,0.0,0.4
2022,10,7,11.5,7.0,9.3,0.0,0.0,0.0
2022,10,8,11.5,1.0,6.3,0.0,0.0,0.0
2022,10,9,15.0,6.0,10.5,0.0,0.0,0.0
2022,10,10,17.0,4.0,10.5,0.0,0.0,0.0
2022,10,11,19.0,2.0,10.5,0.0,0.0,0.0
2022,10,12,18.5,10.0,14.3,17.0,0.0,17.0
2022,10,13,14.5,11.0,12.8,0.6,0.0,0.6
2022,10,14,14.0,3.0,8.5,0.6,0.0,0.6
2022,10,15,13.5,4.5,9.0,2.0,0.0,2.0
2022,10,16,16.0,5.0,10.5,0.0,0.0,0.0
2022,10,17,10.5,7.0,8.8,0.6,0.0,0.6
2022,10,18,8.5,1.0,4.8,3.7,0.0,3.7
2022,10,19,10.0,3.0,6.5,2.2,0.0,2.2
2022,10,20,7.5,3.0,5.3,0.0,0.0,0.0
2022,10,21,16.5,-2.0,7.3,0.0,0.0,0.0
2022,10,22,20.5,6.5,13.5,0.0,0.0,0.0
2022,10,23,21.0,4.0,12.5,0.0,0.0,0.0
2022,10,24,19.75,5.75,12.75,0.0,0.0,0.0
2022,10,25,18.5,7.5,13.0,0.0,0.0,0.0
2022,10,26,15.5,8.0,11.8,7.8,0.0,7.8
2022,10,27,10.5,1.0,5.8,0.0,0.0,0.0
2022,10,28,10.5,-1.0,4.8,0.0,0.0,0.0
2022,10,29,17.0,-2.0,7.5,0.0,0.0,0.0
2022,10,30,16.0,-0.5,7.8,0.0,0.0,0.0
2022,10,31,12.0,3.5,7.8,4.0,0.0,4.0
2022,11,1,20.0,10.0,15.0,0.0,0.0,0.0
2022,11,2,16.5,2.5,9.5,0.0,0.0,0.0
2022,11,3,10.0,5.5,7.8,0.0,0.0,0.0
2022,11,4,20.0,5.0,12.5,0.0,0.0,0.0
2022,11,5,24.5,12.0,18.3,5.4,0.0,5.4
2022,11,6,18.0,13.0,15.5,0.0,0.0,0.0
2022,11,7,13.0,8.0,10.5,0.0,0.0,0.0
2022,11,8,10.0,1.0,5.5,0.0,0.0,0.0
2022,11,9,15.5,-2.0,6.8,0.0,0.0,0.0
2022,11,10,21.5,2.0,11.8,0.0,0.0,0.0
2022,11,11,14.0,7.0,10.5,9.6,0.0,9.6
2022,11,12,9.0,5.0,7.0,1.0,0.0,1.0
2022,11,13,4.0,0.0,2.0,0.0,0.0,0.0
2022,11,14,3.0,-2.5,0.3,0.0,0.0,0.0
2022,11,15,1.0,-5.0,-2.0,0.0,8.0,8.0
2022,11,16,1.0,-3.5,-1.3,0.0,0.0,0.0
2022,11,17,1.0,-4.0,-1.5,0.0,0.0,0.0
2022,11,18,2.0,-2.5,-0.3,0.0,0.0,0.0
2022,11,19,3.833333333333333,-4.0,-0.1,0.0,0.0,0.0
2022,11,20,5.666666666666666,-5.5,0.09999999999999998,0.0,0.0,0.0
2022,11,21,7.5,-7.0,0.3,0.0,0.0,0.0
2022,11,22,6.5,-5.5,0.5,0.0,0.0,0.0
2022,11,23,8.0,-4.0,2.0,0.0,0.0,0.0
2022,11,24,10.0,-3.5,3.3,1.2,0.0,1.2
2022,11,25,7.0,1.5,4.3,0.0,0.0,0.0
2022,11,26,13.5,-0.5,6.5,0.0,0.0,0.0
2022,11,27,5.5,1.0,3.3,8.6,0.0,8.6
2022,11,28,2.5,0.0,1.3,0.0,0.0,0.0
2022,11,29,7.0,-1.5,2.8,10.8,0.0,10.8
2022,11,30,9.0,0.0,4.5,8.2,0.0,8.2
2022,12,1,1.5,-2.5,-0.5,0.0,0.0,0.0
2022,12,2,10.0,-5.5,2.3,4.3,0.0,4.3
2022,12,3,10.0,1.5,5.8,5.2,0.0,5.2
2022,12,4,3.5,-3.5,0.0,0.0,0.0,0.0
2022,12,5,6.0,-1.5,2.3,0.6,0.0,0.6
2022,12,6,7.0,2.0,4.5,0.0,0.0,0.0
2022,12,7,8.0,4.0,6.0,0.0,0.0,0.0
2022,12,8,4.5,1.5,3.0,0.0,0.0,0.0
2022,12,9,1.0,-2.5,-0.8,0.0,0.0,0.0
2022,12,10,-1.5,-6.5,-4.0,0.0,2.0,2.6
2022,12,11,-1.0,-4.5,-2.8,0.0,1.6,1.6
2022,12,12,-2.0,-5.0,-3.5,0.0,0.0,0.0
2022,12,13,0.5,-11.5,-5.5,0.0,0.0,0.0
2022,12,14,1.5,-8.5,-3.5,0.0,0.0,0.0
2022,12,15,2.0,-6.0,-2.0,0.0,5.0,37.2
2022,12,16,4.5,0.0,2.3,0.0,0.5,0.2
2022,12,17,1.0,-4.0,-1.5,0.0,0.0,0.0
2022,12,18,0.75,-3.5,-1.4,0.0,0.0,0.0
2022,12,19,0.5,-3.0,-1.3,0.0,0.0,0.0
2022,12,20,0.0,-3.0,-1.5,0.0,0.0,0.0
2022,12,21,0.5,-6.5,-3.0,0.0,0.0,0.0
2022,12,22,4.0,-5.0,-0.5,29.6,0.0,29.6
2022,12,23,2.0,-13.0,-5.5,0.0,3.0,4.4
2022,12,24,-7.5,-14.5,-11.0,0.0,0.0,0.0
2022,12,25,-4.833333333333334,-11.833333333333334,-8.333333333333334,0.0,0.0,0.0
2022,12,26,-2.166666666666667,-9.166666666666668,-5.666666666666667,0.0,0.0,0.0
2022,12,27,0.5,-6.5,-3.0,0.0,0.0,0.0
2022,12,28,4.0,-4.5,-0.3,0.0,0.0,0.0
2022,12,29,4.25,-2.375,0.8999999999999999,0.6,0.0,0.6
2022,12,30,4.5,-0.25,2.1,1.2,0.0,1.2
2022,12,31,4.75,1.875,3.3,1.7999999999999998,0.0,1.7999999999999998
2023,1,1,5.0,4.0,4.5,2.4,0.0,2.4
2023,1,2,5.0,2.0,3.5,0.0,0.0,0.0
2023,1,3,4.0,-2.0,1.0,6.6,0.0,6.6
2023,1,4,4.166666666666667,-1.0,1.6,4.4,0.0,4.4
2023,1,5,4.333333333333333,0.0,2.2,2.2,0.0,2.2
2023,1,6,4.5,1.0,2.8,0.0,0.0,0.0
2023,1,7,1.5,-0.5,0.5,0.0,0.0,0.0
2023,1,8,-2.0,-7.0,-4.5,0.0,0.0,0.0
2023,1,9,1.5,-4.0,-1.3,0.0,0.0,0.0
2023,1,10,-0.5,-2.0,-1.3,0.0,0.0,0.0
2023,1,11,2.5,-7.5,-2.5,2.4,0.0,2.4
2023,1,12,3.5,-2.0,0.8,3.8,5.0,11.5
2023,1,13,-4.0,-5.0,-4.5,0.0,0.4,0.4
2023,1,14,-3.5,-11.5,-7.5,0.0,0.0,0.0
2023,1,15,0.5,-13.0,-6.3,0.0,0.0,0.0
2023,1,16,2.0,-9.5,-3.8,2.4,0.0,5.0
2023,1,17,4.5,-4.0,0.3,5.4,0.0,5.4
2023,1,18,5.5,1.0,3.3,0.0,0.0,0.0
2023,1,19,3.0,-0.5,1.3,4.8,0.0,4.8
2023,1,20,2.0,-1.0,0.5,0.0,0.0,0.0
2023,1,21,1.75,-1.5,0.09999999999999998,0.0,1.25,1.2
2023,1,22,1.5,-2.0,-0.3,0.0,2.5,2.4
2023,1,23,2.0,-4.0,-1.0,0.0,0.0,0.0
2023,1,24,2.0,-2.0,0.0,0.0,0.0,0.0
2023,1,25,1.0,-5.0,-2.0,0.0,20.5,27.0
2023,1,26,0.0,-5.5,-2.8,0.0,1.0,0.4
2023,1,27,2.0,-4.0,-1.0,0.0,0.5,1.4
2023,1,28,0.0,-3.0,-1.5,0.0,4.0,3.0
2023,1,29,-1.25,-7.75,-4.5,0.0,2.0,1.5
2023,1,30,-2.5,-12.5,-7.5,0.0,0.0,0.0
2023,1,31,-4.5,-10.5,-7.5,0.0,0.0,0.0
2023,2,1,-4.5,-17.5,-11.0,0.0,0.0,0.0
2023,2,2,2.0,-7.5,-2.8,0.0,0.0,0.0
2023,2,3,-15.5,-20.0,-17.8,0.0,0.0,0.0
2023,2,4,1.0,-25.0,-12.0,0.0,4.0,1.0
2023,2,5,4.5,-6.5,-1.0,0.0,0.0,0.0
2023,2,6,0.0,-4.0,-2.0,0.0,0.0,0.0
2023,2,7,8.0,-7.0,0.5,0.2,0.0,0.2
2023,2,8,7.5,2.0,4.8,3.6,0.0,3.6
2023,2,9,6.0,-3.0,1.5,27.4,0.0,27.4
2023,2,10,4.0,0.5,2.3,0.0,0.0,0.0
2023,2,11,3.0,-5.5,-1.3,0.0,0.0,0.0
2023,2,12,8.5,-4.5,2.0,0.0,0.0,0.0
2023,2,13,9.5,-3.0,3.3,0.0,0.0,0.0
2023,2,14,10.0,-4.0,3.0,0.0,0.0,0.0
2023,2,15,15.0,1.0,8.0,0.0,0.0,0.0
2023,2,16,2.0,-0.5,0.8,9.3,0.0,9.3
2023,2,17,-4.5,-8.0,-6.3,0.0,0.0,0.0
2023,2,18,2.0,-10.0,-4.0,0.0,0.0,0.0
2023,2,19,10.0,-5.0,2.5,0.0,0.0,0.0
2023,2,20,5.5,1.5,3.5,0.0,0.0,0.0
2023,2,21,5.5,-5.0,0.3,0.0,0.0,0.0
2023,2,22,-2.5,-4.5,-3.5,0.0,16.0,22.6
2023,2,23,-5.0,-9.0,-7.0,0.0,0.2,0.2
2023,2,24,-7.0,-10.0,-8.5,0.0,1.5,0.8
2023,2,25,0.5,-11.0,-5.3,0.0,0.0,0.0
2023,2,26,3.0,-5.5,-1.3,0.0,0.0,0.0
2023,2,27,0.5,-9.5,-4.5,0.0,6.0,10.0
2023,2,28,2.0,-4.0,-1.0,0.0,0.0,0.0
2023,3,1,3.0,-5.0,-1.0,0.0,0.0,0.0
2023,3,2,4.5,-2.0,1.3,0.0,0.0,0.0
2023,3,3,1.0,-6.5,-2.8,0.0,29.0,37.4
2023,3,4,6.5,-3.5,1.5,0.0,0.5,0.2
2023,3,5,6.0,-1.5,2.3,0.0,0.0,0.0
2023,3,6,4.0,-5.0,-0.5,0.0,0.0,0.0
2023,3,7,1.7,-3.5,-0.9,0.0,0.0,0.0
2023,3,8,3.0,-3.5,-0.3,0.0,0.0,0.0
2023,3,9,4.5,-4.5,0.0,0.0,0.0,0.0
2023,3,10,0.0,-4.5,-2.3,0.0,7.0,6.9
2023,3,11,0.5,-4.0,-1.8,0.0,0.0,0.0
2023,3,12,1.25,-3.5,-1.15,0.0,0.0,0.1
2023,3,13,2.0,-3.0,-0.5,0.0,0.0,0.2
2023,3,14,-1.5,-6.0,-3.8,0.0,0.0,0.0
2023,3,15,6.0,-6.0,0.0,0.0,0.0,0.0
2023,3,16,11.0,-2.0,4.5,6.4,0.0,6.4
2023,3,17,8.0,2.0,5.0,2.4,0.0,2.4
2023,3,18,0.5,-4.0,-1.8,0.0,1.0,0.6
2023,3,19,1.0,-9.0,-4.0,0.0,0.0,0.0
2023,3,20,7.0,-3.0,2.0,0.0,0.0,0.0
2023,3,21,10.0,3.0,6.5,0.0,0.0,0.0
2023,3,22,7.0,-1.0,3.0,2.4,0.0,2.4
2023,3,23,8.5,3.5,6.0,4.8,0.0,4.8
2023,3,24,6.5,-2.0,2.3,0.0,0.0,0.0
2023,3,25,9.0,-1.5,3.8,20.2,0.0,20.2
2023,3,26,10.0,1.0,5.5,0.4,0.0,0.4
2023,3,27,5.5,-1.0,2.3,1.4,0.0,1.4
2023,3,28,8.5,-0.5,4.0,0.0,0.0,0.0
2023,3,29,9.0,-2.0,3.5,0.0,0.0,0.0
2023,3,30,5.0,-6.5,-0.8,0.0,0.0,0.0
2023,3,31,11.0,-3.0,4.0,25.4,0.0,25.4
2023,4,1,15.5,3.0,9.3,0.6,0.0,0.6
2023,4,2,5.0,-6.0,-0.5,0.0,0.0,0.0
2023,4,3,13.0,-2.0,5.5,1.4,0.0,1.4
2023,4,4,11.5,5.0,8.3,5.8,0.0,5.8
2023,4,5,14.0,2.5,8.3,12.4,0.0,12.4
2023,4,6,12.5,4.5,8.5,0.0,0.0,0.0
2023,4,7,8.0,-1.0,3.5,0.0,0.0,0.0
2023,4,8,8.0,-4.0,2.0,0.0,0.0,0.0
2023,4,9,12.0,-3.0,4.5,0.0,0.0,0.0
2023,4,10,20.5,-1.0,9.8,0.0,0.0,0.0
2023,4,11,24.5,7.0,15.8,0.0,0.0,0.0
2023,4,12,27.5,9.0,18.3,0.0,0.0,0.0
2023,4,13,30.0,14.0,22.0,0.0,0.0,0.0
2023,4,14,28.5,9.0,18.8,0.0,0.0,0.0
2023,4,15,28.0,11.0,19.5,0.0,0.0,0.0
2023,4,16,26.0,10.0,18.0,10.4,0.0,10.4
2023,4,17,9.5,4.0,6.8,3.0,0.0,3.0
2023,4,18,5.5,1.0,3.3,1.0,0.0,1.0
2023,4,19,9.5,0.0,4.8,1.8,0.0,1.8
2023,4,20,11.0,2.0,6.5,0.0,0.0,0.0
2023,4,21,23.0,7.5,15.3,15.8,0.0,15.8
2023,4,22,11.0,7.0,9.0,7.8,0.0,7.8
2023,4,23,9.5,4.0,6.8,0.2,0.0,0.2
2023,4,24,10.0,3.0,6.5,2.4,0.0,2.4
2023,4,25,11.0,1.5,6.3,0.2,0.0,0.2
2023,4,26,9.5,0.0,4.8,0.0,0.0,0.0
2023,4,27,13.5,-2.0,5.8,0.0,0.0,0.0
2023,4,28,13.5,4.0,8.8,11.6,0.0,11.6
2023,4,29,10.0,6.0,8.0,3.8,0.0,3.8
2023,4,30,11.0,7.0,9.0,14.8,0.0,14.8
2023,5,1,11.0,4.0,7.5,6.8,0.0,6.8
2023,5,2,8.5,3.0,5.8,9.2,0.0,9.2
2023,5,3,12.5,2.0,7.3,7.6,0.0,7.6
2023,5,4,13.0,6.0,9.5,0.8,0.0,0.8
2023,5,5,15.5,6.5,11.0,0.0,0.0,0.0
2023,5,6,20.0,2.0,11.0,0.0,0.0,0.0
2023,5,7,18.0,6.0,12.0,13.2,0.0,13.2
2023,5,8,20.0,8.0,14.0,0.0,0.0,0.0
2023,5,9,17.5,7.0,12.3,0.0,0.0,0.0
2023,5,10,21.0,3.5,12.3,0.0,0.0,0.0
2023,5,11,26.5,7.0,16.8,0.0,0.0,0.0
2023,5,12,29.0,11.0,20.0,0.0,0.0,0.0
2023,5,13,24.5,12.0,18.3,0.0,0.0,0.0
2023,5,14,18.0,8.5,13.3,0.0,0.0,0.0
2023,5,15,23.0,3.5,13.3,0.0,0.0,0.0
2023,5,16,24.0,9.5,16.8,0.0,0.0,0.0
2023,5,17,12.5,1.0,6.8,0.0,0.0,0.0
2023,5,18,16.0,-1.5,7.3,0.0,0.0,0.0
2023,5,19,23.5,2.0,12.8,35.8,0.0,35.8
2023,5,20,17.0,13.0,15.0,3.2,0.0,3.2
2023,5,21,24.5,7.5,16.0,0.0,0.0,0.0
2023,5,22,19.0,8.5,13.8,0.0,0.0,0.0
2023,5,23,22.0,4.5,13.3,0.0,0.0,0.0
2023,5,24,17.0,9.0,13.0,0.2,0.0,0.2
2023,5,25,18.5,3.0,10.8,0.0,0.0,0.0
2023,5,26,23.0,2.5,12.8,0.0,0.0,0.0
2023,5,27,25.0,5.5,15.3,0.0,0.0,0.0
2023,5,28,28.0,8.0,18.0,0.0,0.0,0.0
2023,5,29,27.0,12.0,19.5,0.0,0.0,0.0
2023,5,30,29.0,9.0,19.0,0.0,0.0,0.0
2023,5,31,32.0,13.0,22.5,0.0,0.0,0.0
2023,6,1,32.5,15.0,23.8,0.0,0.0,0.0
2023,6,2,32.0,17.5,24.8,0.0,0.0,0.0
2023,6,3,23.5,18.0,20.8,0.0,0.0,0.0
2023,6,4,23.0,8.0,15.5,0.0,0.0,0.0
2023,6,5,25.5,10.0,17.8,0.0,0.0,0.0
2023,6,6,23.0,14.0,18.5,0.0,0.0,0.0
2023,6,7,21.0,8.0,14.5,0.0,0.0,0.0
2023,6,8,18.5,13.5,16.0,2.4,0.0,2.4
2023,6,9,22.0,9.0,15.5,2.2,0.0,2.2
2023,6,10,27.5,13.0,20.3,0.0,0.0,0.0
2023,6,11,23.5,16.0,19.8,22.8,0.0,22.8
2023,6,12,19.0,14.5,16.8,32.6,0.0,32.6
2023,6,13,20.5,9.5,15.0,4.0,0.0,4.0
